Invoice_DateTime,Revenue
2014-10-01,3014.0766197183098
2014-10-02,2772.6630769230765
2014-10-03,3916.084210526316
2014-10-04,3496.3948387096757
2014-10-05,3504.4386486486487
2014-10-06,2410.083933649289
2014-10-07,3244.0670646766184
2014-10-08,3831.413229571984
2014-10-09,3973.4759278350502
2014-10-10,3573.1036637931024
2014-10-11,3639.2756711409415
2014-10-12,3426.779657534247
2014-10-13,4084.7419087136923
2014-10-14,4397.750472727273
2014-10-15,4362.208425531913
2014-10-16,4909.297839999999
2014-10-17,3828.080398671096
2014-10-18,3653.129610778442
2014-10-19,3254.95957142857
2014-10-20,3497.7006744868027
2014-10-21,4004.7126349206387
2014-10-22,4894.943247232472
2014-10-23,2590.589090909091
2014-10-24,5748.072285714286
2014-10-25,4372.852424242422
2014-10-26,3537.12536231884
2014-10-27,4348.168084291187
2014-10-28,3901.265569105691
2014-10-29,5224.112773437495
2014-10-30,7124.8632208588915
2014-10-31,11729.044264069262
2014-11-01,2342.5323041474653
2014-11-02,2842.9494594594594
2014-11-03,2942.8619125683053
2014-11-04,2371.1414893617025
2014-11-05,3129.960774907746
2014-11-06,4000.7121951219506
2014-11-07,3701.53394736842
2014-11-08,2979.192871536525
2014-11-09,3102.753719512196
2014-11-10,3254.475950704226
2014-11-11,4595.066403508774
2014-11-12,3886.526814159291
2014-11-13,3831.7963555555543
2014-11-14,3644.818979591835
2014-11-15,4014.8007758620693
2014-11-16,2424.7760909090907
2014-11-17,4036.578928571426
2014-11-18,3927.836844106462
2014-11-19,4175.766241379313
2014-11-20,4393.612601626017
2014-11-21,4921.583363363362
2014-11-22,3861.705953608245
2014-11-23,3863.2533333333326
2014-11-24,4575.230477815701
2014-11-25,4984.486691176471
2014-11-26,4965.161619937693
2014-11-27,5690.604032921808
2014-11-28,7826.069242902212
2014-11-29,8595.546895833337
2014-11-30,8634.907014925371
2014-12-01,2783.9472222222225
2014-12-02,2126.669847715736
2014-12-03,3160.427127659573
2014-12-04,3128.8619841269824
2014-12-05,3178.713951890035
2014-12-06,3626.715278592372
2014-12-07,3095.06474074074
2014-12-08,2825.438545454544
2014-12-09,3502.94439716312
2014-12-10,4425.221700404858
2014-12-11,3859.9360236220487
2014-12-12,3918.9299170124473
2014-12-13,3797.5952507374614
2014-12-14,3771.4405263157905
2014-12-15,3828.7163071895416
2014-12-16,3830.552891566263
2014-12-17,5446.631979166668
2014-12-18,4033.3440350877195
2014-12-19,3773.594416873448
2014-12-20,4032.4641089108886
2014-12-21,3167.726666666667
2014-12-22,3969.8625581395354
2014-12-23,3612.171037463976
2014-12-24,4288.59480565371
2014-12-25,5189.209375
2014-12-26,4734.022924901185
2014-12-27,3639.8877935222645
2014-12-28,3216.801220657276
2014-12-29,5364.375939226519
2014-12-30,9982.930952380946
2014-12-31,10661.086789915973
2015-01-01,1891.5909803921572
2015-01-02,2511.044972972971
2015-01-03,2455.276861313869
2015-01-04,2367.9559090909092
2015-01-05,2928.9427272727266
2015-01-06,3172.8485416666663
2015-01-07,3463.1528999999987
2015-01-08,4065.8225482625467
2015-01-09,3466.823987138262
2015-01-10,3987.5862239583325
2015-01-11,4311.290079365079
2015-01-12,3784.8918696883834
2015-01-13,3874.680030581039
2015-01-14,3940.5955212355225
2015-01-15,3974.1182
2015-01-16,3995.510213675214
2015-01-17,3873.2122321428537
2015-01-18,3843.5497241379294
2015-01-19,3734.494352941174
2015-01-20,3880.0272666666674
2015-01-21,4021.337386018235
2015-01-22,3789.338551136364
2015-01-23,4874.740835913312
2015-01-24,3982.157198275866
2015-01-25,4646.693419354838
2015-01-26,6778.106571428572
2015-01-27,3796.862214532874
2015-01-28,6399.488919667591
2015-01-29,5342.340312499998
2015-01-30,7042.680195599017
2015-01-31,9819.147032640942
2015-02-01,2509.3935937499987
2015-02-02,1997.6386734693874
2015-02-03,3222.2472330097066
2015-02-04,3178.8677181208054
2015-02-05,3810.388230769232
2015-02-06,3646.1673170731706
2015-02-07,3811.1763819095504
2015-02-08,3926.2325600000013
2015-02-09,3784.6067158671576
2015-02-10,4568.989777070067
2015-02-11,3507.1326510067124
2015-02-12,5085.363296296295
2015-02-13,4138.049509202454
2015-02-14,4550.219587020648
2015-02-15,3114.0241176470595
2015-02-16,3882.092697368423
2015-02-17,4191.268287671233
2015-02-18,5200.8658510638315
2015-02-19,4421.200806451609
2015-02-20,5087.180656716419
2015-02-21,4329.534488888888
2015-02-22,3579.525251798562
2015-02-23,4660.635389830507
2015-02-24,6153.499137931037
2015-02-25,6504.756000000002
2015-02-26,7528.963250773991
2015-02-27,7243.716286407768
2015-02-28,12273.776026392976
2015-03-01,2778.794716981132
2015-03-02,2789.084041095891
2015-03-03,2526.27043062201
2015-03-04,2997.927162162166
2015-03-05,3228.582217573222
2015-03-06,3170.106521739128
2015-03-07,4141.489307228915
2015-03-08,2152.145317460317
2015-03-09,2741.647250755285
2015-03-10,4185.065743944637
2015-03-11,3444.625654761906
2015-03-12,3978.565990783412
2015-03-13,3426.8308881578937
2015-03-14,4165.834074074074
2015-03-15,3710.4480909090903
2015-03-16,4336.929587628868
2015-03-17,4181.405287769782
2015-03-18,5039.2540161725055
2015-03-19,3606.4882593856682
2015-03-20,5766.647411764704
2015-03-21,4745.23065068493
2015-03-22,2891.412083333335
2015-03-23,4552.208105590063
2015-03-24,5239.624230769227
2015-03-25,5370.297507163325
2015-03-26,5321.68131868132
2015-03-27,5566.149098360656
2015-03-28,7411.584765625004
2015-03-29,5206.416256684491
2015-03-30,6687.258062360804
2015-03-31,11283.627598187311
2015-04-01,2328.0669377990425
2015-04-02,2244.711224489796
2015-04-03,3174.785096153845
2015-04-04,3047.3562796833767
2015-04-05,2505.608761061946
2015-04-06,3587.682090395479
2015-04-07,3791.2378549848927
2015-04-08,3296.4246884273007
2015-04-09,4044.2929670329668
2015-04-10,3891.85632275132
2015-04-11,4056.83735930736
2015-04-12,3847.9038842975206
2015-04-13,3340.4104285714275
2015-04-14,3869.4301047120407
2015-04-15,3701.5756834532376
2015-04-16,5133.398726114652
2015-04-17,4377.178168316834
2015-04-18,4295.9824881516615
2015-04-19,3525.871447368421
2015-04-20,4156.625118343195
2015-04-21,4248.145454545454
2015-04-22,3703.0005722070864
2015-04-23,4138.983792048933
2015-04-24,4166.875483870968
2015-04-25,4484.979912854029
2015-04-26,3132.679526066351
2015-04-27,4452.796565420561
2015-04-28,6614.949457142859
2015-04-29,6989.985263157892
2015-04-30,11870.247252906976
2015-05-01,3900.7039130434778
2015-05-02,2026.7255785123969
2015-05-03,2603.6117142857142
2015-05-04,2828.870116618076
2015-05-05,2796.5871578947376
2015-05-06,4024.000094339622
2015-05-07,3816.261055900621
2015-05-08,3672.2215184381766
2015-05-09,3501.7138510638288
2015-05-10,3613.4765034965026
2015-05-11,3868.7890782122877
2015-05-12,3825.481884057972
2015-05-13,4576.547191011236
2015-05-14,4547.9665529010235
2015-05-15,3695.8568478260863
2015-05-16,4529.3379513184545
2015-05-17,3508.5372881355943
2015-05-18,3723.4964145658237
2015-05-19,3703.734370179945
2015-05-20,4214.9733676092565
2015-05-21,4359.1226239067055
2015-05-22,5004.743412462906
2015-05-23,3900.6246241457843
2015-05-24,3201.950766129032
2015-05-25,4254.1017999999995
2015-05-26,4358.655297029707
2015-05-27,5153.717960526318
2015-05-28,5964.989047619049
2015-05-29,7119.818599999998
2015-05-30,8996.116885496174
2015-05-31,12062.544326424864
2015-06-01,2435.1685454545454
2015-06-02,3581.018326530614
2015-06-03,3268.7496000000006
2015-06-04,2942.1291756272417
2015-06-05,3433.6548366013085
2015-06-06,3216.5893718592984
2015-06-07,2932.572156862745
2015-06-08,3298.676925675675
2015-06-09,3069.8331768953076
2015-06-10,3712.480625000002
2015-06-11,3555.2344475138125
2015-06-12,4095.083746630725
2015-06-13,3453.945815085157
2015-06-14,3467.4852439024403
2015-06-15,4205.240206185564
2015-06-16,3859.6038020833316
2015-06-17,3728.0743055555563
2015-06-18,4751.985045871563
2015-06-19,4113.594506666664
2015-06-20,4981.9592258064495
2015-06-21,4000.5806249999996
2015-06-22,4346.671352112675
2015-06-23,3783.835181159421
2015-06-24,5136.695353846153
2015-06-25,4756.915806451611
2015-06-26,5545.420049382718
2015-06-27,5383.587058823529
2015-06-28,4997.4378070175435
2015-06-29,7697.762536082479
2015-06-30,12442.583320941758
2015-07-01,2231.691866666667
2015-07-02,2387.9971228070185
2015-07-03,3870.992500000003
2015-07-04,3458.445640394091
2015-07-05,2709.931747572817
2015-07-06,3151.116765498651
2015-07-07,2918.4308681672023
2015-07-08,3319.837548387096
2015-07-09,4359.568571428572
2015-07-10,4270.375236768803
2015-07-11,3339.6991968911902
2015-07-12,5095.825384615385
2015-07-13,4370.242574850297
2015-07-14,3846.575185185186
2015-07-15,3967.4806205250597
2015-07-16,5049.3425141242915
2015-07-17,3051.42016697588
2015-07-18,2199.0929533678745
2015-07-19,1404.9921973929243
2015-07-20,2985.6099161425564
2015-07-21,3514.112303370786
2015-07-22,5027.863962765958
2015-07-23,4282.330473537601
2015-07-24,5478.175778894476
2015-07-25,6063.40167539267
2015-07-26,3010.7868840579717
2015-07-27,4358.55737470167
2015-07-28,5081.227688311691
2015-07-29,5617.739832535882
2015-07-30,8140.350284810126
2015-07-31,12605.316537982564
2015-08-01,2183.2654746835456
2015-08-02,2683.487808219178
2015-08-03,2272.261048034935
2015-08-04,2606.177636363637
2015-08-05,3877.205016077173
2015-08-06,3301.1277815699686
2015-08-07,3770.7916023738885
2015-08-08,3518.31438961039
2015-08-09,3058.133655913979
2015-08-10,4407.677058823531
2015-08-11,3478.4743125
2015-08-12,4059.732335958006
2015-08-13,4422.013906705541
2015-08-14,4270.955758354754
2015-08-15,2916.7122222222224
2015-08-16,2836.4822222222224
2015-08-17,4040.2795535714286
2015-08-18,3395.373242506812
2015-08-19,3901.7097988505748
2015-08-20,4527.208338192422
2015-08-21,4543.268879056042
2015-08-22,4388.279125295502
2015-08-23,3974.661562500001
2015-08-24,3716.3885792349674
2015-08-25,4528.040261282661
2015-08-26,4298.122227272727
2015-08-27,5328.968846153845
2015-08-28,5563.276227390178
2015-08-29,6234.480925925927
2015-08-30,4877.449730941702
2015-08-31,12247.046435374154
2015-09-01,3488.94083018868
2015-09-02,2572.961037735849
2015-09-03,2985.1810689655163
2015-09-04,3041.033385579939
2015-09-05,3281.4635838150284
2015-09-06,3618.678607594937
2015-09-07,3788.467154696132
2015-09-08,5580.944834437083
2015-09-09,3914.0378648648593
2015-09-10,4317.319881305637
2015-09-11,3424.1986186770296
2015-09-12,3185.962538940797
2015-09-13,1579.1002058823565
2015-09-14,3331.267573221752
2015-09-15,3931.406164021162
2015-09-16,3098.194153132245
2015-09-17,3026.6892215568864
2015-09-18,4781.478407821229
2015-09-19,3696.639288990825
2015-09-20,2731.6936134453795
2015-09-21,3814.0918055555503
2015-09-22,3845.7818784530373
2015-09-23,4961.293995215312
2015-09-24,4226.060684210524
2015-09-25,4790.1632432432425
2015-09-26,3838.5797524752516
2015-09-27,3441.655000000001
2015-09-28,5124.39759174312
2015-09-29,6826.623911205073
2015-09-30,11349.010525164114
2015-10-01,2966.099563492065
2015-10-02,1985.201568627451
2015-10-03,2306.0842913385836
2015-10-04,2272.3867073170736
2015-10-05,3068.7760586319228
2015-10-06,3394.091363636365
2015-10-07,3636.114672619047
2015-10-08,3896.175494880546
2015-10-09,4421.098794520547
2015-10-10,3726.4674943566592
2015-10-11,1994.732823529412
2015-10-12,5158.134801324501
2015-10-13,5475.893356890462
2015-10-14,3947.4303448275864
2015-10-15,5628.219057142858
2015-10-16,4112.018264058678
2015-10-17,4003.19324701195
2015-10-18,3002.725918367349
2015-10-19,3383.2041891891886
2015-10-20,3511.1095698924714
2015-10-21,2747.7015829145735
2015-10-22,4315.717431192661
2015-10-23,3722.5798400000003
2015-10-24,2950.9262264150925
2015-10-25,2911.9934161490705
2015-10-26,4967.082877492877
2015-10-27,4442.4562779156295
2015-10-28,5907.542061855666
2015-10-29,7034.14648421052
2015-10-30,6819.2244402276965
2015-10-31,11999.220442764568
2015-11-01,2292.023068181819
2015-11-02,2310.813568464731
2015-11-03,3169.565379310344
2015-11-04,3554.6666573816137
2015-11-05,3805.791419939578
2015-11-06,3558.5354402515723
2015-11-07,3422.8064618644075
2015-11-08,2954.8534831460684
2015-11-09,3533.4577777777795
2015-11-10,3418.1542320819117
2015-11-11,2690.2258585858594
2015-11-12,4223.578416666667
2015-11-13,3458.8323161764743
2015-11-14,2983.0227842227378
2015-11-15,2365.966733333333
2015-11-16,4220.7806997084535
2015-11-17,4145.614216524217
2015-11-18,4178.665728155333
2015-11-19,3523.3268639053267
2015-11-20,4173.382068181812
2015-11-21,3892.7777432712164
2015-11-22,2577.159186991872
2015-11-23,3909.6794369369345
2015-11-24,4754.07918032787
2015-11-25,4379.717806122445
2015-11-26,5440.54010893246
2015-11-27,4940.1610981308395
2015-11-28,5383.642
2015-11-29,4890.136932907348
2015-11-30,13597.674148073025
2015-12-01,1996.641598360656
2015-12-02,3137.756645768026
2015-12-03,2611.3595222929935
2015-12-04,3234.41380555556
2015-12-05,3704.19270642202
2015-12-06,2634.6806422018353
2015-12-07,2694.365671641791
2015-12-08,3076.7485459183686
2015-12-09,3342.68803827751
2015-12-10,3342.4894090909092
2015-12-11,3123.540000000002
2015-12-12,3248.4350568181803
2015-12-13,1915.397000000001
2015-12-14,2868.5082868525897
2015-12-15,4119.453978723404
2015-12-16,4184.731854838707
2015-12-17,4591.922802690583
2015-12-18,4009.31901467505
2015-12-19,3732.3399722991617
2015-12-20,2839.06212765958
2015-12-21,4137.911780821915
2015-12-22,3771.822510121459
2015-12-23,4098.016049586772
2015-12-24,3235.6030664395225
2015-12-25,3668.0572766884543
2015-12-26,2857.7796013289058
2015-12-27,2139.333881987577
2015-12-28,5096.386796460175
2015-12-29,5338.874308300387
2015-12-30,8739.405382262992
2015-12-31,9939.558858858847
2016-01-01,2663.1245454545465
2016-01-02,2467.7126298701305
2016-01-03,3485.2326966292158
2016-01-04,2297.1386908078
2016-01-05,2892.4380314960626
2016-01-06,3067.0271683673473
2016-01-07,4065.782611764708
2016-01-08,3821.748926315788
2016-01-09,3487.8183689320376
2016-01-10,2806.222000000001
2016-01-11,3813.5392327365767
2016-01-12,4169.634561027837
2016-01-13,4216.295607064016
2016-01-14,4540.0554352030895
2016-01-15,4947.949449152542
2016-01-16,2923.5527176781
2016-01-17,1533.1123648648654
2016-01-18,3387.9365833333313
2016-01-19,3507.0289935760165
2016-01-20,5422.395926724133
2016-01-21,4189.227730923691
2016-01-22,6261.3074941995355
2016-01-23,3646.9617666666627
2016-01-24,3318.5715183246125
2016-01-25,5199.372553191488
2016-01-26,3409.60095744681
2016-01-27,5454.394859437749
2016-01-28,5644.045487364616
2016-01-29,6037.242748815168
2016-01-30,8012.732642073774
2016-01-31,12787.026279926336
2016-02-01,2657.241355932205
2016-02-02,2433.6378125000006
2016-02-03,3423.820506024097
2016-02-04,3836.3474654377874
2016-02-05,3938.7373670886086
2016-02-06,3689.766962809914
2016-02-07,2560.705744680853
2016-02-08,3374.0574949083502
2016-02-09,3521.4931687242774
2016-02-10,3379.424056603771
2016-02-11,4244.687818181816
2016-02-12,3520.3712909441238
2016-02-13,3360.344733096082
2016-02-14,2730.9133333333334
2016-02-15,3622.7292577319586
2016-02-16,3880.6144212523714
2016-02-17,4062.3263543788216
2016-02-18,4545.301420233462
2016-02-19,3558.1920747663517
2016-02-20,3910.2586050420123
2016-02-21,2786.115440414509
2016-02-22,4236.601045871558
2016-02-23,4160.278703703702
2016-02-24,3028.860857787808
2016-02-25,2264.5414767547827
2016-02-26,3356.2019383617194
2016-02-27,3878.4120397489523
2016-02-28,4291.247629107977
2016-02-29,10677.842290351662
2016-03-01,2999.062761692652
2016-03-02,3473.138371501269
2016-03-03,3596.1920048899756
2016-03-04,3394.711615384613
2016-03-05,4237.047682926828
2016-03-06,2879.0118644067798
2016-03-07,3362.44658878505
2016-03-08,4507.316231578946
2016-03-09,4038.4305017921115
2016-03-10,5428.469385593217
2016-03-11,4261.946480331259
2016-03-12,3931.451949458482
2016-03-13,3742.0072950819686
2016-03-14,5564.275631929045
2016-03-15,4014.9246643109523
2016-03-16,4576.478044280442
2016-03-17,4492.45495652174
2016-03-18,4592.079644670052
2016-03-19,4185.866347305389
2016-03-20,2938.2776170212796
2016-03-21,4202.735914826496
2016-03-22,4499.083755795984
2016-03-23,4292.478730158728
2016-03-24,5395.36393442623
2016-03-25,2848.264905660377
2016-03-26,3914.02760217984
2016-03-27,3448.633220338981
2016-03-28,4625.959556313994
2016-03-29,4772.792017673054
2016-03-30,7879.5385536159565
2016-03-31,9441.357879558938
2016-04-01,2836.13525974026
2016-04-02,3452.7517548076894
2016-04-03,1916.2652564102568
2016-04-04,3849.4026896551704
2016-04-05,3309.575579196219
2016-04-06,5016.378084210523
2016-04-07,4101.393844660189
2016-04-08,4533.00684895833
2016-04-09,3580.907686832738
2016-04-10,2806.471397849462
2016-04-11,4445.746262833674
2016-04-12,4269.429941406242
2016-04-13,4552.606332703215
2016-04-14,4794.860717488789
2016-04-15,4240.781908893704
2016-04-16,3517.22269968051
2016-04-17,1926.1827215189885
2016-04-18,3866.854841549293
2016-04-19,4497.177311072057
2016-04-20,4136.473019801979
2016-04-21,4762.9922099447485
2016-04-22,4443.077251798561
2016-04-23,3097.5785924932998
2016-04-24,3032.758019323673
2016-04-25,4417.258034188032
2016-04-26,3896.0161038961037
2016-04-27,4631.6320895522385
2016-04-28,5216.474541832674
2016-04-29,5684.710759358288
2016-04-30,9051.84293333333
2016-05-01,1293.6185714285714
2016-05-02,3531.340123152709
2016-05-03,3893.0068339768322
2016-05-04,2620.8421362799295
2016-05-05,3379.454981818183
2016-05-06,4009.0682785602457
2016-05-07,3859.244145234495
2016-05-08,2621.6106206896548
2016-05-09,3996.119051383397
2016-05-10,3561.0504205607476
2016-05-11,3873.4459770114977
2016-05-12,4098.2771721958925
2016-05-13,3606.3165841584128
2016-05-14,3802.1417069892427
2016-05-15,2557.2439548022608
2016-05-16,4224.309751243781
2016-05-17,4201.8143035714265
2016-05-18,4433.982995461427
2016-05-19,3737.1414879999957
2016-05-20,3226.5932389937107
2016-05-21,4172.705839736558
2016-05-22,2613.3743540669866
2016-05-23,3690.4209986320147
2016-05-24,3832.3289843750003
2016-05-25,4261.394625360226
2016-05-26,4316.02914147521
2016-05-27,5432.986291989666
2016-05-28,3911.968207343417
2016-05-29,3558.00690690691
2016-05-30,7090.198034371637
2016-05-31,8712.911533505154
2016-06-01,3438.3861784897026
2016-06-02,2539.488364389234
2016-06-03,3596.1925173611094
2016-06-04,3036.945171288743
2016-06-05,2103.374312500001
2016-06-06,3375.5205575539567
2016-06-07,4311.437978910368
2016-06-08,3405.8889799635667
2016-06-09,3303.1956140350835
2016-06-10,3986.6729153604997
2016-06-11,3644.261571238348
2016-06-12,2135.192620320856
2016-06-13,3927.046215753422
2016-06-14,3656.9122708039476
2016-06-15,4338.628985270051
2016-06-16,5779.65996661102
2016-06-17,5211.848736681887
2016-06-18,4229.29868808568
2016-06-19,2729.8766945606712
2016-06-20,3992.925928030302
2016-06-21,4324.334754385963
2016-06-22,5162.343707025409
2016-06-23,4534.459144144143
2016-06-24,4564.283170163172
2016-06-25,3823.448215053768
2016-06-26,4503.878380566801
2016-06-27,5239.18945255475
2016-06-28,5776.718225255972
2016-06-29,7150.533845350058
2016-06-30,8220.450782041986
2016-07-01,2495.1440409683423
2016-07-02,2707.5546293245425
2016-07-03,3245.559081081083
2016-07-04,2776.1830599999976
2016-07-05,2985.8100688468153
2016-07-06,3320.0675849056556
2016-07-07,2737.502254335256
2016-07-08,3289.1838271604925
2016-07-09,3036.4748847926235
2016-07-10,3965.598034188036
2016-07-11,3767.0281607142833
2016-07-12,3447.8588867924523
2016-07-13,4447.103268292682
2016-07-14,4016.241107871719
2016-07-15,4122.166336336335
2016-07-16,2532.4766256410267
2016-07-17,1459.2815290933688
2016-07-18,1977.0249135577865
2016-07-19,1866.775462239573
2016-07-20,3081.8490631364575
2016-07-21,3874.3242139037493
2016-07-22,3114.78870018975
2016-07-23,3200.3259483614665
2016-07-24,1906.603114754099
2016-07-25,3615.026047337274
2016-07-26,4387.633079847911
2016-07-27,4810.12178403756
2016-07-28,6706.361369721932
2016-07-29,6813.77475995914
2016-07-30,8267.662341463418
2016-07-31,8393.848739224139
2016-08-01,3505.199659999998
2016-08-02,2549.7237410071953
2016-08-03,3095.817649122807
2016-08-04,3567.525203007516
2016-08-05,3298.894708520179
2016-08-06,4302.294551724136
2016-08-07,2587.7591447368422
2016-08-08,3655.380611664293
2016-08-09,3877.1177279752687
2016-08-10,3984.0436785162306
2016-08-11,4889.45066568048
2016-08-12,4861.692842565601
2016-08-13,3357.41185659411
2016-08-14,3503.727150837991
2016-08-15,244.34
2016-08-16,4166.770699152544
2016-08-17,4526.07793154762
2016-08-18,3815.6818894009216
2016-08-19,3294.304387633767
2016-08-20,3931.6034989200907
2016-08-21,2256.4423935091268
2016-08-22,2681.363135678391
2016-08-23,3394.0090816326506
2016-08-24,4773.352915326904
2016-08-25,3823.836739409498
2016-08-26,3712.745294117649
2016-08-27,3786.570347826092
2016-08-28,3556.892347417842
2016-08-29,4971.799588688942
2016-08-30,5781.148383484952
2016-08-31,8287.614779487185
2016-09-01,2629.558055152391
2016-09-02,3070.750163934422
2016-09-03,3150.794933862433
2016-09-04,3042.6566666666654
2016-09-05,3377.2828055555565
2016-09-06,3353.795300546442
2016-09-07,3604.79990813648
2016-09-08,3592.680523255814
2016-09-09,3473.10791780822
2016-09-10,3946.0148746238747
2016-09-11,2416.2601718213077
2016-09-12,3155.924274711168
2016-09-13,3135.040695652169
2016-09-14,3448.141293969846
2016-09-15,3325.5594225352097
2016-09-16,3003.7097096774173
2016-09-17,3793.677264038232
2016-09-18,3046.0190595611293
2016-09-19,3309.41380782918
2016-09-20,3659.7549386845035
2016-09-21,4909.3606249999975
2016-09-22,4119.416289954338
2016-09-23,4845.722618147455
2016-09-24,4224.530044483985
2016-09-25,3439.105389048993
2016-09-26,4027.5854124748457
2016-09-27,3646.802567432562
2016-09-28,5464.661914311759
2016-09-29,6171.988333333344
2016-09-30,7558.084589249493
2016-10-01,2961.5189413265284
2016-10-02,2500.617120000001
2016-10-03,3003.6619295558935
2016-10-04,2529.3769083969455
2016-10-05,3432.312732166891
2016-10-06,3803.8081718061717
2016-10-07,3357.777248243553
2016-10-08,3108.9322346368745
2016-10-09,2530.9788797814213
2016-10-10,3363.96432708688
2016-10-11,3622.0041743119223
2016-10-12,3768.005551378446
2016-10-13,3542.642684144816
2016-10-14,3659.3194623655895
2016-10-15,4001.5696330275196
2016-10-16,3221.727838709676
2016-10-17,4211.604634146338
2016-10-18,3420.555004849664
2016-10-19,3766.476494845359
2016-10-20,4170.5664890580465
2016-10-21,3743.3349097815785
2016-10-22,3807.3891772151987
2016-10-23,3055.1691433566402
2016-10-24,4298.11114806017
2016-10-25,5012.074682675809
2016-10-26,5018.0051866560725
2016-10-27,5062.880109739374
2016-10-28,6574.2712549019625
2016-10-29,6361.319491850433
2016-10-30,5147.095915492958
2016-10-31,9254.432913616389
